,title,release_date,poster,allocine_id,genre
7572,Paradis : foi,2013-04-24,http://fr.web.img2.acsta.net/medias/nmedia/18/96/72/57/20526189.jpg,208295,Drame
7573,Landes,2013-07-31,http://fr.web.img1.acsta.net/pictures/210/103/21010350_20130704111259174.jpg,208551,Drame
7574,La Neuvième porte,1999-08-25,http://fr.web.img2.acsta.net/pictures/13/12/27/14/50/326915.jpg,20391,Thriller-Policier
7575,Miele,2013-09-25,http://fr.web.img3.acsta.net/pictures/210/237/21023741_20130731172823471.jpg,220583,Drame
7577,Ascenseur pour l'échafaud,1958-01-29,http://fr.web.img1.acsta.net/pictures/15/11/23/15/01/552355.jpg,27559,Thriller-Policier
7578,"Samedi soir, dimanche matin",1961-04-01,http://fr.web.img5.acsta.net/pictures/17/07/27/09/59/428435.jpg,28071,Drame
7579,Arnaud fait son 2ème film,2015-04-01,http://fr.web.img5.acsta.net/pictures/14/12/10/12/08/032396.jpg,226727,Comédie dramatique
7581,La Preuve,2014-07-23,http://fr.web.img1.acsta.net/pictures/14/06/23/10/09/163669.jpg,229799,Drame
7583,Anna M.,2007-04-11,http://fr.web.img3.acsta.net/medias/nmedia/18/63/78/44/18748688.jpg,34471,Drame
7584,Floride,2015-08-12,http://fr.web.img3.acsta.net/pictures/15/06/10/15/53/110093.jpg,231847,Comédie dramatique
7585,Fascism Inc.,2015-02-18,http://fr.web.img1.acsta.net/pictures/15/01/30/10/52/115761.jpg,235175,Documentaire
7586,"Spirit, l'étalon des plaines",2002-10-09,http://fr.web.img6.acsta.net/medias/nmedia/00/02/45/27/affiche.jpg,42151,Animation
7587,Pour la peau d'un flic,1981-09-09,http://fr.web.img6.acsta.net/medias/nmedia/18/36/34/93/18758925.jpg,42407,Thriller-Policier
7589,La Femme flic,1980-01-08,http://fr.web.img2.acsta.net/medias/nmedia/18/65/33/71/18867062.jpg,44455,Drame
7591,Emilie Jolie,2011-10-19,http://fr.web.img5.acsta.net/medias/nmedia/18/84/78/87/19789149.jpg,179367,Animation
7593,Jurassic World,2015-06-10,http://fr.web.img2.acsta.net/pictures/15/04/30/15/10/422000.jpg,49319,Action
7594,Un mari presque fidèle,1955-10-05,http://fr.web.img2.acsta.net/pictures/16/11/10/16/54/372806.jpg,50599,Comédie
7596,Treize à la douzaine,2004-04-14,http://fr.web.img5.acsta.net/medias/nmedia/18/35/23/38/18375783.jpg,51623,Comédie
7597,"Opération 118 318, sévices clients",2010-11-17,http://fr.web.img5.acsta.net/medias/nmedia/18/79/67/67/19515531.jpg,185767,Comédie
7599,Moi qui ai servi le roi d'Angleterre,2008-05-07,http://fr.web.img2.acsta.net/medias/nmedia/18/66/33/91/18930653.jpg,125607,Comédie
7600,Belle du seigneur,2013-06-19,http://fr.web.img1.acsta.net/pictures/210/009/21000977_20130424111311821.jpg,60583,Drame
7601,Ca$h,2008-04-23,http://fr.web.img4.acsta.net/medias/nmedia/18/64/53/28/18943501.jpg,126887,Comédie
7603,Le Jour où la Terre s'arrêta,2008-12-10,http://fr.web.img6.acsta.net/medias/nmedia/18/66/87/07/19008867.jpg,127911,Drame
7604,Docteur Folamour,1964-04-10,http://fr.web.img3.acsta.net/medias/nmedia/18/35/24/12/18376604.jpg,680,Comédie
7605,Religolo,2009-01-21,http://fr.web.img1.acsta.net/medias/nmedia/18/65/13/29/19025991.jpg,131752,Documentaire
7611,Nous avons bu la même eau,2008-05-14,http://fr.web.img1.acsta.net/medias/nmedia/18/66/49/39/18935821.jpg,136104,Documentaire
7613,Cyrano de Bergerac,1990-03-28,http://fr.web.img6.acsta.net/pictures/18/10/26/15/47/5187909.jpg,5544,Comédie dramatique
7614,Mes plus belles années,2008-12-24,http://fr.web.img3.acsta.net/medias/nmedia/18/66/73/85/19013300.jpg,137128,Comédie dramatique
7615,Mains Brunes sur la ville,2012-03-21,http://fr.web.img1.acsta.net/medias/nmedia/18/88/99/90/20027095.jpg,202920,Documentaire
7619,Les Dix commandements,1955-05-01,http://fr.web.img5.acsta.net/pictures/210/233/21023377_20130730121808797.jpg,81064,Drame
7620,L'Ogre de la taïga,2013-02-13,http://fr.web.img4.acsta.net/medias/nmedia/18/96/26/72/20456583.jpg,213416,Animation
7624,Amy,2015-07-08,http://fr.web.img6.acsta.net/pictures/15/06/02/17/15/434692.jpg,222120,Documentaire
7626,Le Mouton à cinq pattes,1954-09-24,http://fr.web.img5.acsta.net/medias/nmedia/18/63/06/77/18670843.jpg,27816,Comédie
7628,La Fabuleuse histoire de Monsieur Riquet,2014-02-05,http://fr.web.img5.acsta.net/pictures/14/01/24/17/44/012273.jpg,226728,Documentaire
7629,The Activist,2014-06-11,http://fr.web.img3.acsta.net/pictures/14/04/22/15/23/043064.jpg,228520,Thriller-Policier
7632,Haute sécurité,1989-08-23,http://fr.web.img6.acsta.net/pictures/14/08/26/14/38/508039.jpg,42408,Action
7634,L'Ami de la famille,2007-05-02,http://fr.web.img5.acsta.net/medias/nmedia/18/60/17/73/18763632.jpg,111272,Comédie dramatique
7635,Le Candidat,2007-04-11,http://fr.web.img3.acsta.net/medias/nmedia/18/63/19/81/18748983.jpg,111528,Comédie dramatique
7638,L'enquête Corse,2004-10-06,http://fr.web.img1.acsta.net/medias/nmedia/18/35/17/84/18388222.jpg,52648,Comédie
7639,En promenade...,2010-09-22,http://fr.web.img6.acsta.net/medias/nmedia/18/79/63/07/19511495.jpg,183976,Animation
7640,House of Boys,2012-11-07,http://fr.web.img1.acsta.net/medias/nmedia/18/85/73/11/20181700.jpg,186536,Drame
7641,Une vieille maîtresse,2007-05-30,http://fr.web.img3.acsta.net/medias/nmedia/18/62/83/66/18765114.jpg,55720,Drame
7642,Voir la mer,2011-05-04,http://fr.web.img1.acsta.net/medias/nmedia/18/83/59/57/19698055.jpg,186792,Comédie dramatique
7643,Tomboy,2011-04-20,http://fr.web.img5.acsta.net/medias/nmedia/18/82/89/56/19697284.jpg,188840,Drame
7644,Vive la vie,2005-10-05,http://fr.web.img4.acsta.net/medias/nmedia/18/36/01/14/18444908.jpg,58536,Comédie
7646,Les Crimes de Snowtown,2011-12-28,http://fr.web.img2.acsta.net/medias/nmedia/18/83/99/61/19735563.jpg,192680,Thriller-Policier
7647,"Il était une fois, une fois",2012-02-15,http://fr.web.img5.acsta.net/medias/nmedia/18/86/89/63/19998020.jpg,196008,Comédie
7648,La Dette,2012-09-12,http://fr.web.img5.acsta.net/medias/nmedia/18/91/97/16/20172630.jpg,196520,Drame
7649,Le Dernier métro,1980-09-17,http://fr.web.img3.acsta.net/pictures/14/07/25/15/42/369952.jpg,169,Drame
7650,La Vie devant ses yeux,2008-09-17,http://fr.web.img6.acsta.net/medias/nmedia/18/66/73/61/18965465.jpg,131753,Drame
7651,Populaire,2012-11-28,http://fr.web.img5.acsta.net/medias/nmedia/18/89/68/67/20270335.jpg,197289,Comédie
7652,Tenue de soirée,1986-04-23,http://fr.web.img3.acsta.net/pictures/210/215/21021582_20130722150036566.jpg,1705,Comédie dramatique
7654,Désirs humains,2005-07-13,http://fr.web.img4.acsta.net/medias/nmedia/18/35/88/82/18433015.jpg,2217,Drame
7655,La Dame du vendredi,1947-01-12,http://fr.web.img4.acsta.net/pictures/17/07/17/12/30/241084.jpg,2729,Comédie
7656,Mainline,2011-04-20,http://fr.web.img6.acsta.net/medias/nmedia/18/66/14/90/19700426.jpg,134569,Drame
7657,London River,2009-09-23,http://fr.web.img1.acsta.net/medias/nmedia/18/70/08/39/19086683.jpg,136105,Drame
7658,Mourir d'aimer,1971-01-20,http://fr.web.img5.acsta.net/pictures/16/10/20/17/21/440767.jpg,5289,Comédie dramatique
7661,La Fin de la pauvreté ?,2009-12-16,http://fr.web.img5.acsta.net/medias/nmedia/18/72/26/97/19199385.jpg,139689,Documentaire
7664,Taken 2,2012-10-03,http://fr.web.img4.acsta.net/medias/nmedia/18/90/63/92/20182074.jpg,144809,Action
7665,Une belle fille comme moi,1972-09-13,http://fr.web.img1.acsta.net/medias/nmedia/18/62/93/75/18660216.jpg,80041,Comédie dramatique
7666,Good as You,2013-06-26,http://fr.web.img6.acsta.net/pictures/210/008/21000899_20130423174246647.jpg,211881,Comédie
7668,Shapito Show - Partie 1,2014-07-16,http://fr.web.img5.acsta.net/pictures/14/06/25/17/17/422823.jpg,215721,Comédie
7669,La Chair de ma chair,2013-07-24,http://fr.web.img5.acsta.net/pictures/210/134/21013407_20130618145207554.jpg,220585,Drame
7670,La Ruée vers l'art,2013-10-16,http://fr.web.img1.acsta.net/pictures/210/233/21023396_20130918183832113.jpg,222121,Documentaire
7672,Un Mariage trop parfait,2001-07-11,http://fr.web.img3.acsta.net/medias/nmedia/00/02/28/54/69199420_af.jpg,27049,Comédie
7673,Les merveilleux contes de la neige,2014-11-19,http://fr.web.img4.acsta.net/pictures/14/09/17/15/32/011391.jpg,225705,Animation
7675,Les Keufs,1987-12-16,http://fr.web.img4.acsta.net/medias/nmedia/18/67/43/20/18981400.jpg,31145,Comédie
7681,Buenos Aires 1977,2007-06-27,http://fr.web.img2.acsta.net/medias/nmedia/18/60/15/15/18761697.jpg,111273,Thriller-Policier
7682,Les Femmes du mont Ararat,2007-09-26,http://fr.web.img5.acsta.net/medias/nmedia/18/61/28/65/18802322.jpg,111529,Documentaire
7684,Rubber,2010-11-10,http://fr.web.img6.acsta.net/medias/nmedia/18/77/73/02/19534928.jpg,179625,Comédie
7689,Oki's Movie,2011-12-07,http://fr.web.img6.acsta.net/medias/nmedia/18/86/32/57/19835145.jpg,183977,Comédie dramatique
7690,Invisible,2007-07-18,http://fr.web.img2.acsta.net/medias/nmedia/18/63/14/65/18771824.jpg,120233,Drame
7691,L'Empire des loups,2005-04-20,http://fr.web.img3.acsta.net/medias/nmedia/18/35/53/19/18406430.jpg,55721,Thriller-Policier
7692,Let My People Go!,2011-12-28,http://fr.web.img2.acsta.net/medias/nmedia/18/83/09/37/19846335.jpg,186793,Comédie
7693,Les Bien-aimés,2011-08-24,http://fr.web.img1.acsta.net/medias/nmedia/18/84/25/84/19733608.jpg,187817,Comédie dramatique
7695,Watchmen - Les Gardiens,2009-03-04,http://fr.web.img5.acsta.net/medias/nmedia/18/35/57/72/19060210.jpg,57769,Drame
7696,Confession d'un enfant du siècle,2012-08-29,http://fr.web.img1.acsta.net/medias/nmedia/18/83/65/20/20171810.jpg,188841,Drame
7697,Unveiled,2007-03-21,http://fr.web.img4.acsta.net/medias/nmedia/18/63/78/71/18751287.jpg,124585,Drame
7698,Le Prince de Hombourg,1997-05-08,http://fr.web.img3.acsta.net/pictures/15/05/26/09/29/135335.jpg,59561,Drame
7699,Au Long de Rivière Fango,1975-01-22,http://fr.web.img2.acsta.net/pictures/17/03/21/16/20/340994.jpg,61353,Comédie dramatique
7700,Martyrs,2008-09-03,http://fr.web.img1.acsta.net/medias/nmedia/18/65/17/46/18945570.jpg,127913,Thriller-Policier
7701,Alois Nebel,2012-03-14,http://fr.web.img2.acsta.net/medias/nmedia/18/86/53/41/19846206.jpg,195497,Animation
7702,Le Dernier Tango à Paris,1972-12-15,http://fr.web.img5.acsta.net/medias/nmedia/18/77/64/27/19416750.jpg,170,Drame
7703,Mongol,2008-04-09,http://fr.web.img3.acsta.net/medias/nmedia/18/65/20/28/18894461.jpg,131242,Action
7706,Tant qu'il y aura des hommes,2013-12-18,http://fr.web.img5.acsta.net/medias/nmedia/18/77/00/40/19345248.jpg,2218,Drame
7708,Un mariage de rêve,2009-05-06,http://fr.web.img5.acsta.net/medias/nmedia/18/68/72/33/19084621.jpg,133546,Comédie
7709,Drive,2011-10-05,http://fr.web.img1.acsta.net/medias/nmedia/18/83/93/95/19803697.jpg,135082,Action
7710,Des Lendemains qui chantent,2014-08-20,http://fr.web.img2.acsta.net/pictures/14/06/24/17/21/587352.jpg,201386,Comédie
7712,Tout ce qui brille,2010-03-24,http://fr.web.img6.acsta.net/medias/nmedia/18/73/99/56/19252522.jpg,137386,Comédie
7713,Maris et femmes,1992-12-02,http://fr.web.img6.acsta.net/medias/nmedia/18/66/03/74/19203062.jpg,6570,Drame
7714,Expendables : unité spéciale,2010-08-18,http://fr.web.img3.acsta.net/medias/nmedia/18/78/57/80/19472891.jpg,140458,Action
7715,Chinese Box,1997-11-19,http://fr.web.img3.acsta.net/medias/nmedia/images/affiches/027056.jpg,9642,Comédie dramatique
7716,Pas très normales activités,2013-01-30,http://fr.web.img3.acsta.net/medias/nmedia/18/95/43/27/20403847.jpg,207786,Comédie
7717,Le Déménagement,1997-06-18,http://fr.web.img2.acsta.net/medias/nmedia/18/36/31/16/19059229.jpg,11690,Comédie
7718,Lullaby to My Father,2013-01-16,http://fr.web.img2.acsta.net/medias/nmedia/18/94/73/53/20352503.jpg,210602,Documentaire
7719,Jude,1996-11-27,http://fr.web.img5.acsta.net/medias/nmedia/18/65/47/65/19050516.jpg,14762,Drame
7721,La petite fabrique du monde,2013-09-25,http://fr.web.img4.acsta.net/pictures/210/380/21038077_20130909111340189.jpg,213418,Animation
7722,Small Soldiers,1998-10-21,http://fr.web.img4.acsta.net/medias/04/22/57/042257_af.jpg,18602,Action
7723,The Act of Killing - L'acte de tuer,2013-04-10,http://fr.web.img5.acsta.net/medias/nmedia/18/96/11/23/20446604.jpg,217002,Documentaire
7724,L'Harmonie Familiale,2013-05-29,http://fr.web.img1.acsta.net/pictures/210/034/21003411_20130506103545538.jpg,220842,Comédie
7726,"Crinière au vent, une âme indomptable",2001-04-04,http://fr.web.img2.acsta.net/medias/nmedia/00/00/00/58/69197717_af.jpg,29354,Drame
7727,Deep Sea dansons sous la mer,2007-06-13,http://fr.web.img2.acsta.net/medias/nmedia/18/36/39/34/18773900.jpg,96426,Documentaire
7728,Concurrence déloyale,2001-12-05,http://fr.web.img5.acsta.net/medias/nmedia/00/02/36/47/concurrence.jpg,33450,Comédie dramatique
7730,La Veuve Couderc,1971-09-15,http://fr.web.img3.acsta.net/medias/nmedia/18/65/52/70/19818981.jpg,34986,Drame
7731,Cendrillon,1950-12-01,http://fr.web.img1.acsta.net/medias/nmedia/18/35/80/27/18429571.jpg,38826,Animation
7732,Goodbye Bafana,2007-04-11,http://fr.web.img5.acsta.net/medias/nmedia/18/63/76/88/18742093.jpg,109738,Drame
7733,Par amour,2012-12-26,http://fr.web.img3.acsta.net/medias/nmedia/18/73/67/05/20376279.jpg,176554,Comédie
7734,Eva,2012-03-21,http://fr.web.img1.acsta.net/medias/nmedia/18/88/69/81/20024905.jpg,179626,Drame
7735,Les Seigneurs de Dogtown,2005-07-20,http://fr.web.img2.acsta.net/medias/nmedia/18/35/59/97/18429784.jpg,50858,Drame
7736,Dharma Guns,2011-03-09,http://fr.web.img2.acsta.net/medias/nmedia/18/82/80/54/19638087.jpg,184234,Drame
7737,Dear Frankie,2005-03-16,http://fr.web.img6.acsta.net/medias/nmedia/18/35/29/55/18386042.jpg,55722,Comédie dramatique
7739,"Sur la terre des dinosaures, le film 3D",2013-12-18,http://fr.web.img3.acsta.net/pictures/210/419/21041953_20131128164711511.jpg,187818,Animation
7741,Pina,2011-04-06,http://fr.web.img6.acsta.net/medias/nmedia/18/82/84/26/19691458.jpg,189098,Documentaire
7742,Le Perroquet Rouge,2008-01-02,http://fr.web.img6.acsta.net/medias/nmedia/18/64/99/26/18857491.jpg,124330,Comédie dramatique
7743,Le Premier venu,2008-04-02,http://fr.web.img4.acsta.net/medias/nmedia/18/65/61/62/18909891.jpg,125098,Drame
7744,Redacted,2008-02-20,http://fr.web.img2.acsta.net/medias/nmedia/18/64/83/40/18891065.jpg,125354,Action
7746,Chiens de paille,2011-11-09,http://fr.web.img1.acsta.net/medias/nmedia/18/84/86/89/19761982.jpg,127658,Thriller-Policier
7749,Dernière saison (Combalimon),2009-01-21,http://fr.web.img3.acsta.net/medias/nmedia/18/68/37/06/19027360.jpg,128938,Documentaire
7751,Une vie simple,2013-05-08,http://fr.web.img4.acsta.net/medias/nmedia/18/96/05/20/20531893.jpg,196266,Comédie dramatique
7752,Fievel et le nouveau monde,1987-02-04,http://fr.web.img5.acsta.net/pictures/16/05/11/12/32/353217.jpg,427,Animation
7754,Allez coucher ailleurs,1949-12-21,http://fr.web.img2.acsta.net/pictures/16/05/11/09/52/380650.jpg,2731,Comédie
7755,La Chasse,2013-10-09,http://fr.web.img1.acsta.net/pictures/210/296/21029684_20130821122402212.jpg,3243,Drame
7757,Demoiselle en détresse,1938-01-12,http://fr.web.img5.acsta.net/medias/nmedia/18/78/01/04/19443562.jpg,4011,Comédie
7760,La Reine des neiges,2013-12-04,http://fr.web.img5.acsta.net/pictures/210/521/21052146_20131023144339759.jpg,203691,Animation
7761,Les Immortels,2011-11-23,http://fr.web.img2.acsta.net/medias/nmedia/18/83/63/36/19844611.jpg,140459,Action
7762,David Copperfield,2007-08-23,http://fr.web.img6.acsta.net/medias/nmedia/18/77/69/60/19421096.jpg,141227,Drame
7764,"Salaud, on t'aime",2014-04-02,http://fr.web.img5.acsta.net/pictures/14/03/04/11/47/354408.jpg,207787,Comédie dramatique
7767,Simpatico,2000-05-03,http://fr.web.img3.acsta.net/pictures/16/07/28/14/35/291556.jpg,23723,Comédie dramatique
7768,"Aniki, mon frere",2000-12-13,http://fr.web.img4.acsta.net/medias/04/82/33/048233_af.jpg,26283,Thriller-Policier
7769,"Pelo Malo, cheveux rebelles",2014-04-02,http://fr.web.img5.acsta.net/pictures/14/02/28/12/17/574863.jpg,223147,Drame
7770,Cuckoo,2014-06-11,http://fr.web.img5.acsta.net/pictures/14/05/28/14/53/015916.jpg,28843,Drame
7771,Les Révoltés,2015-07-15,http://fr.web.img3.acsta.net/pictures/15/06/05/13/00/239936.jpg,226731,Drame
7772,Callas Forever,2002-09-18,http://fr.web.img5.acsta.net/medias/nmedia/00/02/50/99/affiche.jpg,33963,Drame
7776,Shrek 2,2004-06-23,http://fr.web.img2.acsta.net/medias/nmedia/18/35/17/28/18381073.jpg,40619,Animation
7778,Insolation,2012-07-25,http://fr.web.img1.acsta.net/medias/nmedia/18/91/03/55/20126538.jpg,172203,Drame
7779,Maniquerville,2010-06-02,http://fr.web.img1.acsta.net/medias/nmedia/18/76/06/46/19454655.jpg,173227,Documentaire
7781,Ma place au soleil,2007-03-14,http://fr.web.img1.acsta.net/medias/nmedia/18/63/18/03/18741011.jpg,109739,Comédie dramatique
7782,"Nos voisins, les hommes",2006-07-05,http://fr.web.img2.acsta.net/medias/nmedia/18/36/23/54/18628366.jpg,47019,Animation
7783,Naïs,1945-11-22,http://fr.web.img2.acsta.net/pictures/16/07/20/11/31/102090.jpg,49835,Drame
7784,Deuce Bigalow : Gigolo malgré lui,2005-09-28,http://fr.web.img4.acsta.net/medias/nmedia/18/35/54/20/18443392.jpg,50603,Comédie
7789,Un ticket pour l'espace,2006-01-18,http://fr.web.img3.acsta.net/medias/nmedia/18/35/82/72/18466699.jpg,55467,Comédie
7791,Une Fois que tu es né,2005-12-14,http://fr.web.img5.acsta.net/medias/nmedia/18/35/79/85/18461234.jpg,60587,Drame
7792,Toy Story 3,2010-07-14,http://fr.web.img1.acsta.net/medias/nmedia/18/63/96/06/19415330.jpg,126123,Animation
7793,"OSS 117, Le Caire nid d'espions",2006-04-19,http://fr.web.img5.acsta.net/medias/nmedia/18/35/95/94/18602611.jpg,61099,Comédie
7795,Glory to the Filmmaker !,2008-07-16,http://fr.web.img1.acsta.net/medias/nmedia/18/64/79/15/18949902.jpg,127659,Drame
7796,La influencia,2008-04-23,http://fr.web.img6.acsta.net/medias/nmedia/18/64/27/22/18788000.jpg,128427,Drame
7797,Riparo,2008-10-29,http://fr.web.img2.acsta.net/medias/nmedia/18/66/78/22/18997028.jpg,129451,Drame
7800,Augustine,2011-12-21,http://fr.web.img6.acsta.net/medias/nmedia/18/86/42/64/19840162.jpg,197292,Drame
7802,So British 2,2013-12-04,http://fr.web.img6.acsta.net/pictures/210/143/21014348_20130621115440992.jpg,197548,Animation
7804,Tropa de Elite (troupe d'élite),2008-09-03,http://fr.web.img3.acsta.net/medias/nmedia/18/66/33/74/18966056.jpg,133548,Action
7805,Good Morning England,2009-05-06,http://fr.web.img1.acsta.net/medias/nmedia/18/67/99/79/19064391.jpg,134316,Comédie
7806,5 Caméras Brisées,2013-02-20,http://fr.web.img4.acsta.net/medias/nmedia/18/95/53/30/20468602.jpg,200620,Documentaire
7807,Hors-la-loi,2010-09-22,http://fr.web.img3.acsta.net/medias/nmedia/18/77/70/18/19452007.jpg,136108,Drame
7808,Ernest et Célestine,2012-12-12,http://fr.web.img4.acsta.net/medias/nmedia/18/90/28/33/20118226.jpg,202924,Animation
7810,Dortoir des grandes,1953-08-16,http://fr.web.img3.acsta.net/medias/nmedia/18/78/06/09/19444921.jpg,6828,Thriller-Policier
7812,Tu honoreras ta mère et ta mère,2013-02-06,http://fr.web.img6.acsta.net/medias/nmedia/18/95/44/85/20404619.jpg,205740,Comédie
7813,Le Crocodile du Botswanga,2014-02-19,http://fr.web.img3.acsta.net/pictures/13/12/16/11/51/058213.jpg,207788,Comédie
7814,La Braconne,2014-04-02,http://fr.web.img3.acsta.net/pictures/14/03/10/10/31/053571.jpg,208812,Comédie dramatique
7815,Les Lyonnais,2011-11-30,http://fr.web.img2.acsta.net/medias/nmedia/18/82/68/35/19842652.jpg,145068,Thriller-Policier
7817,"Erin Brockovich, seule contre tous",2000-04-26,http://fr.web.img5.acsta.net/medias/nmedia/18/65/35/27/19511315.jpg,23980,Comédie dramatique
7818,L'Eté de mes 27 baisers,2001-08-22,http://fr.web.img5.acsta.net/medias/nmedia/18/65/74/94/19024333.jpg,24748,Comédie dramatique
7819,Youth,2014-03-05,http://fr.web.img3.acsta.net/pictures/14/02/10/09/49/153215.jpg,222124,Drame
7820,Le Chocolat,2001-02-28,http://fr.web.img6.acsta.net/medias/nmedia/00/00/01/09/69197226_af.jpg,27052,Comédie
7821,L'important c'est d'aimer,2012-08-08,http://fr.web.img1.acsta.net/medias/nmedia/18/64/69/68/20160239.jpg,27564,Drame
7822,Antwone Fisher,2003-04-16,http://fr.web.img4.acsta.net/medias/nmedia/18/35/05/93/affiche2.jpg,29100,Drame
7823,Xenia,2014-06-18,http://fr.web.img4.acsta.net/pictures/14/04/24/15/55/031337.jpg,228012,Comédie dramatique
7824,Twist again à Moscou,1986-10-22,http://fr.web.img6.acsta.net/medias/nmedia/18/62/90/91/18870334.jpg,32684,Comédie
7825,Serpico,1974-05-22,http://fr.web.img6.acsta.net/medias/nmedia/18/60/08/41/18887181.jpg,37036,Thriller-Policier
7829,The Red Riding Trilogy - 1980,2009-11-11,http://fr.web.img3.acsta.net/medias/nmedia/18/73/11/39/19190749.jpg,173484,Thriller-Policier
7832,L'Italien,2007-02-14,http://fr.web.img1.acsta.net/medias/nmedia/18/63/78/19/18708565.jpg,111020,Drame
